"","setting","date","indicator","dimension","measure","estimate","se","lowerci","upperci"
"188","Benin",2018,"vdpt","Subnational region - HDI","Absolute concentration index",3.78961978880375,1.94325557801582,-0.0190911568638112,7.59833073447132
"189","Burundi",2017,"vdpt","Subnational region - HDI","Absolute concentration index",-0.403635386500338,0.260170922152839,-0.913561023744477,0.106290250743801
"190","Cambodia",2014,"vdpt","Subnational region - HDI","Absolute concentration index",3.49523300799148,1.07136833386484,1.39538965943972,5.59507635654325
"191","Cameroon",2018,"vdpt","Subnational region - HDI","Absolute concentration index",5.8195383206836,1.20146703133093,3.46470621066272,8.17437043070448
"192","Chad",2015,"vdpt","Subnational region - HDI","Absolute concentration index",7.50943640375848,1.47843885027277,4.61174950387906,10.4071233036379
"193","Democratic Republic of the Congo",2013,"vdpt","Subnational region - HDI","Absolute concentration index",4.05718613173771,2.62127320655028,-1.08041494674065,9.19478721021608
"194","Dominican Republic",2013,"vdpt","Subnational region - HDI","Absolute concentration index",-0.262200330574889,0.657681742822001,-1.55123285979554,1.02683219864577
"195","Egypt",2014,"vdpt","Subnational region - HDI","Absolute concentration index",0.553710318732722,0.330516969261638,-0.094091037299421,1.20151167476487
"196","Ethiopia",2016,"vdpt","Subnational region - HDI","Absolute concentration index",3.87027091525123,2.5683188356914,-1.16354150351976,8.90408333402221
"197","Gambia",2020,"vdpt","Subnational region - HDI","Absolute concentration index",-0.993750000000003,0.761452277107699,-2.48616903907711,0.4986690390771
"198","Ghana",2014,"vdpt","Subnational region - HDI","Absolute concentration index",0.62370304713793,0.75698784280438,-0.859965861493322,2.10737195576918
"199","Guatemala",2015,"vdpt","Subnational region - HDI","Absolute concentration index",1.86430940190677,1.16596395890562,-0.420937964819992,4.14955676863353
"200","Guinea",2018,"vdpt","Subnational region - HDI","Absolute concentration index",2.46330717950867,2.4433754518877,-2.3256207069005,7.25223506591783
"201","Haiti",2017,"vdpt","Subnational region - HDI","Absolute concentration index",-0.568651421411222,1.63121460799381,-3.76577330413471,2.62847046131227
"202","India",2019,"vdpt","Subnational region - HDI","Absolute concentration index",1.07052297825711,0.416831056363792,0.253549120146295,1.88749683636793
"203","Indonesia",2017,"vdpt","Subnational region - HDI","Absolute concentration index",-1.84198912079009,1.12760640531587,-4.05205706394587,0.368078822365693
"204","Jordan",2017,"vdpt","Subnational region - HDI","Absolute concentration index",-0.539255983131556,0.604224939503676,-1.72351510311965,0.645003136856542
"205","Kenya",2014,"vdpt","Subnational region - HDI","Absolute concentration index",0.25699420241125,0.766044292742511,-1.24442502192653,1.75841342674903
"206","Lesotho",2014,"vdpt","Subnational region - HDI","Absolute concentration index",-0.697839788013713,1.18331159433244,-3.01708789539396,1.62140831936653
"207","Liberia",2013,"vdpt","Subnational region - HDI","Absolute concentration index",0.0416972364387481,1.27964366330891,-2.46635825669161,2.54975272956911
"208","Malawi",2016,"vdpt","Subnational region - HDI","Absolute concentration index",0.188679574476287,0.448752732360785,-0.690859618914793,1.06821876786737
"209","Maldives",2017,"vdpt","Subnational region - HDI","Absolute concentration index",0.124169290225279,0.709225411724745,-1.26588697367581,1.51422555412637
"210","Mali",2018,"vdpt","Subnational region - HDI","Absolute concentration index",1.61897811798528,1.74273703320957,-1.79672370162966,5.03467993760023
"211","Mauritania",2020,"vdpt","Subnational region - HDI","Absolute concentration index",4.51714920288149,1.65641582683891,1.27063383885509,7.76366456690789
"212","Myanmar",2016,"vdpt","Subnational region - HDI","Absolute concentration index",5.92895570344658,1.54351410162395,2.90372365463395,8.95418775225921
"213","Namibia",2013,"vdpt","Subnational region - HDI","Absolute concentration index",-2.48658641142407,1.316104811012,-5.06610444088748,0.0929316180393327
"214","Nepal",2016,"vdpt","Subnational region - HDI","Absolute concentration index",-0.519532016610616,1.5554292392908,-3.56811730612113,2.52905327289989
"215","Nigeria",2018,"vdpt","Subnational region - HDI","Absolute concentration index",11.9007783766804,1.21148656243378,9.52630834655598,14.2752484068049
"216","Pakistan",2018,"vdpt","Subnational region - HDI","Absolute concentration index",7.71706342679147,1.54317818742775,4.69248975770527,10.7416370958777
"217","Papua New Guinea",2017,"vdpt","Subnational region - HDI","Absolute concentration index",5.65305698620198,1.58716216197237,2.5422763111114,8.76383766129255
"218","Philippines",2017,"vdpt","Subnational region - HDI","Absolute concentration index",4.79694660234095,1.65453380281827,1.55411993761304,8.03977326706886
"219","Rwanda",2020,"vdpt","Subnational region - HDI","Absolute concentration index",0.159999999999998,0.0909798512492371,-0.0183172317673179,0.338317231767314
"220","Senegal",2019,"vdpt","Subnational region - HDI","Absolute concentration index",1.57043926697471,0.873888350602841,-0.142350426715973,3.28322896066539
"221","Sierra Leone",2019,"vdpt","Subnational region - HDI","Absolute concentration index",0.877507470887223,0.804487634783622,-0.699259319296488,2.45427426107093
"222","South Africa",2016,"vdpt","Subnational region - HDI","Absolute concentration index",-1.9492266162711,1.44749610224761,-4.78626684443853,0.887813611896335
"223","Tajikistan",2017,"vdpt","Subnational region - HDI","Absolute concentration index",-0.4288465605452,2.48007299389549,-5.28970030761079,4.43200718652039
"224","Timor-Leste",2016,"vdpt","Subnational region - HDI","Absolute concentration index",2.05142522141019,1.60938829889754,-1.10291788156918,5.20576832438956
"225","Togo",2014,"vdpt","Subnational region - HDI","Absolute concentration index",-1.29639665871146,1.81315327539824,-4.85011177694284,2.25731845951992
"226","Türkiye",2013,"vdpt","Subnational region - HDI","Absolute concentration index",-1.03489206320952,0.579688202178941,-2.17106006174301,0.101275935323981
"227","Uganda",2016,"vdpt","Subnational region - HDI","Absolute concentration index",-1.52377876272929,0.720144096687378,-2.93523525591568,-0.112322269542901
"228","United Republic of Tanzania",2015,"vdpt","Subnational region - HDI","Absolute concentration index",3.33906697824924,0.720653660832811,1.92661175768999,4.7515221988085
"229","Yemen",2013,"vdpt","Subnational region - HDI","Absolute concentration index",4.36099941794248,1.44689539116209,1.52513656186779,7.19686227401716
"230","Zambia",2018,"vdpt","Subnational region - HDI","Absolute concentration index",0.920407573401616,0.671065331247503,-0.39485630711693,2.23567145392016
"231","Zimbabwe",2015,"vdpt","Subnational region - HDI","Absolute concentration index",-0.138870916794647,1.48427530247749,-3.04799705279283,2.77025521920353
"232","Afghanistan",2015,"vzdpt","Subnational region - HDI","Absolute concentration index",-5.08414199911249,1.91936605172688,-8.84603033364602,-1.32225366457897
"233","Angola",2016,"vzdpt","Subnational region - HDI","Absolute concentration index",-8.82690348152772,1.18664693370364,-11.1526887339518,-6.50111822910369
"234","Armenia",2016,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.793710461969527,0.492846368691555,-1.75967159451632,0.172250670577269
"235","Bangladesh",2014,"vzdpt","Subnational region - HDI","Absolute concentration index",-1.0254351916931,0.376428189730621,-1.76322088633073,-0.287649497055471
"236","Benin",2018,"vzdpt","Subnational region - HDI","Absolute concentration index",-3.69528195379772,1.13933356691317,-5.92833471132508,-1.46222919627035
"237","Burundi",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",0.285714051013588,0.174018609562875,-0.0553561563693849,0.626784258396561
"238","Cambodia",2014,"vzdpt","Subnational region - HDI","Absolute concentration index",-2.06184087226992,0.816692586547323,-3.66252892834354,-0.461152816196308
"239","Cameroon",2018,"vzdpt","Subnational region - HDI","Absolute concentration index",-3.79460687533437,0.707771033094658,-5.1818126095006,-2.40740114116813
"240","Chad",2015,"vzdpt","Subnational region - HDI","Absolute concentration index",-9.59094951850376,1.74026038717467,-13.0017972010878,-6.18010183591967
"241","Democratic Republic of the Congo",2013,"vzdpt","Subnational region - HDI","Absolute concentration index",-2.63690955286027,1.90260285775463,-6.36594263094233,1.09212352522179
"242","Dominican Republic",2013,"vzdpt","Subnational region - HDI","Absolute concentration index",0.117702114449471,0.369716803186097,-0.606929504274562,0.842333733173504
"243","Egypt",2014,"vzdpt","Subnational region - HDI","Absolute concentration index",0.0319531163377569,0.139288288679585,-0.241046912942447,0.304953145617961
"244","Ethiopia",2016,"vzdpt","Subnational region - HDI","Absolute concentration index",-2.31964331707652,1.69547444065894,-5.64271215747623,1.0034255233232
"245","Gambia",2020,"vzdpt","Subnational region - HDI","Absolute concentration index",0.0593749999999993,0.311879592484557,-0.551897768782761,0.67064776878276
"246","Ghana",2014,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.229476197741465,0.556120148723954,-1.31945166031747,0.860499264834543
"247","Guatemala",2015,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.330643922078327,0.211580674095232,-0.745334423129689,0.0840465789730347
"248","Guinea",2018,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.905881135985914,2.67727419158433,-6.15324212822978,4.34147985625795
"249","Haiti",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",0.654527919179263,0.78461565341958,-0.883290503229474,2.192346341588
"250","India",2019,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.462021486748525,0.226967751970941,-0.906870106263589,-0.017172867233462
"251","Indonesia",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",1.59811717783514,0.827813255354615,-0.0243669885847673,3.22060134425504
"252","Jordan",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",1.02584008810449,0.554240392290385,-0.0604511195620139,2.112131295771
"253","Kenya",2014,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.393564710221772,0.464432894666344,-1.30383645700349,0.516707036559947
"254","Lesotho",2014,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.518308828907908,0.327882341405384,-1.16094640922913,0.12432875141331
"255","Liberia",2013,"vzdpt","Subnational region - HDI","Absolute concentration index",0.0258735409105707,0.863148903100099,-1.66586722246088,1.71761430428202
"256","Malawi",2016,"vzdpt","Subnational region - HDI","Absolute concentration index",0.163868282473671,0.320538992256137,-0.46437659798912,0.792113162936462
"257","Maldives",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.999733810915258,1.45942283305414,-3.86015000191678,1.86068238008627
"258","Mali",2018,"vzdpt","Subnational region - HDI","Absolute concentration index",-1.94856505958008,1.527399138062,-4.94221236019912,1.04508224103895
"259","Mauritania",2020,"vzdpt","Subnational region - HDI","Absolute concentration index",-2.40607501265448,0.756163184408404,-3.88812762053007,-0.924022404778887
"260","Myanmar",2016,"vzdpt","Subnational region - HDI","Absolute concentration index",-3.76443206932288,0.721028435295244,-5.17762183433083,-2.35124230431493
"261","Namibia",2013,"vzdpt","Subnational region - HDI","Absolute concentration index",2.33960672023375,0.783778781662448,0.803428536328668,3.87578490413883
"262","Nepal",2016,"vzdpt","Subnational region - HDI","Absolute concentration index",0.060505023889329,0.368777809194066,-0.662286200428625,0.783296248207282
"263","Nigeria",2018,"vzdpt","Subnational region - HDI","Absolute concentration index",-11.0756281119196,1.08868046022635,-13.2094026046357,-8.94185361920347
"264","Pakistan",2018,"vzdpt","Subnational region - HDI","Absolute concentration index",-5.65804180917572,1.52716952968002,-8.65123908563553,-2.66484453271591
"265","Papua New Guinea",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",-6.08546680456727,1.25827893648352,-8.55164820258034,-3.6192854065542
"266","Philippines",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",-3.79896211726652,1.38249223602767,-6.50859710878701,-1.08932712574603
"267","Rwanda",2020,"vzdpt","Subnational region - HDI","Absolute concentration index",0.0719999999999994,0.106433077565201,-0.136604998791553,0.280604998791551
"268","Senegal",2019,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.838487743754405,0.56839496431902,-1.95252140281361,0.275545915304804
"269","Sierra Leone",2019,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.846639630312549,0.451801143566887,-1.73215359987766,0.0388743392525591
"270","South Africa",2016,"vzdpt","Subnational region - HDI","Absolute concentration index",1.23968034263926,0.49277315044797,0.273862715212905,2.20549797006562
"271","Tajikistan",2017,"vzdpt","Subnational region - HDI","Absolute concentration index",-0.48474186095358,1.47323685196975,-3.37223303151145,2.40274930960429
